pl_r_uni_detected,pl_contrast_uni_detected,pl_universe_full_detected
1.016746,0.00025302107470716247,191.0
2.5019559,0.00028619027860544803,235.0
3.1066419,2.9542911268439816e-05,12.0
3.3714325,2.857554955201552e-05,20.0
1.1485801,2.8378117517926727e-05,141.0
1.3733672,3.2238620930427144e-05,176.0
1.2588261,2.2549660704121243e-05,201.0
1.0669557,3.224153915328743e-05,234.0
1.3733672,0.0001707228937015465,176.0
1.3733672,3.438958433607277e-05,176.0
1.3733672,5.160352042150944e-05,176.0
1.3733672,4.479663335269703e-05,176.0
1.0669557,4.480068832017848e-05,234.0
1.3733672,3.2514762400267525e-05,176.0
1.4029655,0.00041544319727693647,34.0
0.67047108,0.00018095505453198093,138.0
1.1376381,0.00017516414140482522,152.0
1.0169122,0.00017565478351382595,191.0
1.4029655,0.00044557947011688085,34.0
2.0089725,0.0003346825563138561,116.0
0.67047108,0.0001940815443406649,138.0
1.1376381,0.0001878705580503523,152.0
1.1485801,2.192228808645902e-05,141.0
1.3733672,2.490455313325532e-05,176.0
1.4029655,0.00030420259302845593,34.0
2.0089725,0.00022849190391415679,116.0
0.67047108,0.00013250186107522082,138.0
1.4029655,0.00045706457769800876,34.0
1.4029655,0.0004678772815175326,34.0
2.0089725,0.0003514308336027899,116.0
3.1066419,4.2381714933414336e-05,12.0
3.3714325,4.099395567941037e-05,20.0
2.7055491,2.6114193117446037e-05,24.0
0.79601826,1.5271160544778826e-05,76.0
2.7750603,2.4518146283639043e-05,89.0
1.1485801,4.071072332930641e-05,141.0
1.5325957,2.7833329118555633e-05,146.0
1.3733672,4.624893023252552e-05,176.0
1.2588261,3.234932681899331e-05,201.0
1.0669557,4.6253116661149835e-05,234.0
1.711438,2.9366856358111593e-05,239.0
1.4029655,0.0005294944065978883,34.0
1.4029655,0.00034277643809845247,34.0
2.0089725,0.0002574653956046383,116.0
1.1485957,4.220285480012973e-05,141.0
1.0686614,5.051202423867862e-05,234.0
1.2010281,0.00037452770925899446,100.0
1.1485801,9.679448730569717e-05,141.0
1.3733672,0.00010996221939077311,176.0
1.2588261,7.691429304265953e-05,201.0
1.0669557,0.00010997217311252507,234.0
1.4029655,0.0002927338207923673,34.0
2.0089725,0.0002198775079036111,116.0
1.398256,0.00017339895736693663,34.0
1.9924711,0.00013957694203186496,116.0
1.398256,0.0001308117758741116,34.0
1.9924711,0.0001052965250513532,116.0
1.3733672,8.310902750728865e-05,176.0
1.4029655,0.0004393310133496231,34.0
2.0089725,0.0003299892308261852,116.0
1.1485957,6.111591108892575e-05,141.0
1.0686614,7.314880467003958e-05,234.0
1.4113673,0.00015370359671010655,34.0
1.4113673,9.641546373161653e-05,34.0
1.4113673,7.653001170159285e-05,34.0
1.4113673,7.138198592107876e-05,34.0
1.4113673,0.00014083934316259545,34.0
2.0018245,0.00014858873186525317,116.0
1.398256,0.00010999301659972516,34.0
1.9924711,8.853853065195631e-05,116.0
1.398256,0.00017580911011082237,34.0
1.9924711,0.0001415169868564097,116.0
1.4113673,0.00010311046843625035,34.0
0.44234318,7.873692579179463e-05,79.0
1.0354122,7.589136054236176e-05,120.0
0.39282393,0.0001164630495454373,219.0
1.3733672,0.00013881347521027104,176.0
1.1485801,6.929320866620991e-05,141.0
1.3733672,7.871972077893269e-05,176.0
1.2588261,5.5061381134102245e-05,201.0
1.0669557,7.872684644628747e-05,234.0
1.1485801,4.825520596419142e-05,141.0
1.3733672,5.4819749478326356e-05,176.0
1.0669557,5.4824711732960886e-05,234.0
1.1485801,2.925002968274843e-05,141.0
1.3733672,3.322914631494407e-05,176.0
1.2588261,2.324249466212092e-05,201.0
1.0669557,3.3232154199636644e-05,234.0
1.3733672,0.00014502306782115135,176.0
1.3733672,7.126498931192901e-05,176.0
1.1485801,3.61242627591319e-05,141.0
1.3733672,4.103853656773076e-05,176.0
1.2588261,2.8704859224378236e-05,201.0
1.0669557,4.104225135428524e-05,234.0
1.1485801,3.140752352608723e-05,141.0
1.3733672,3.5680141386452646e-05,176.0
1.0669557,3.568337113391864e-05,234.0
3.3714325,4.372722223611285e-05,20.0
1.1485801,4.342510540663898e-05,141.0
1.3733672,4.933257152043644e-05,176.0
1.2588261,3.450621389321643e-05,201.0
1.0669557,4.933703707863401e-05,234.0
1.4113673,7.060295296180158e-05,34.0
1.4113673,0.0032509864980443262,34.0
1.0686614,2.0516027543081573e-05,234.0
1.4120435,6.381449085394535e-05,34.0
0.76192256,4.211942633557197e-05,140.0
1.1394235,4.14839779623022e-05,152.0
0.76192256,4.564365378729104e-05,140.0
1.1485957,6.323914614057345e-05,141.0
1.0686614,8.129217940178563e-05,234.0
1.9918197,0.0001375006629971977,116.0
1.4120435,8.617363751810085e-05,34.0
1.9918197,0.00010053107147564364,116.0
0.66798406,4.777646861847808e-05,138.0
1.4113673,0.0004343142565426526,34.0
1.1485957,4.511977053972659e-05,141.0
1.0686614,5.800022146297745e-05,234.0
1.0686614,2.3979486664818615e-05,234.0
2.2779498,0.0008526798044155752,10.0
1.4170413,0.0018143722987140729,34.0
2.0092579,0.0013794166271784483,116.0
0.67006047,0.0007775857202404835,138.0
0.76177616,0.0007431459779203374,140.0
1.016746,0.0007638007240307964,191.0
1.4170413,0.00031610580400933574,34.0
2.0092579,0.00024032642159888126,116.0
0.67006047,0.0001354734965128195,138.0
1.4170413,0.0017052022343982452,34.0
2.0092579,0.0012964176737585169,116.0
2.2779498,0.000526864507158438,10.0
1.4170413,0.0011210871443344428,34.0
2.0092579,0.0008523312709894092,116.0
0.67006047,0.00048046443125123237,138.0
0.76177616,0.0004591843707054049,140.0
1.016746,0.0004719467846544819,191.0
3.1158358,0.00027052913314743436,12.0
3.3368212,0.0004310379704888892,20.0
2.1363687,0.00029633908386781364,141.0
1.5383685,0.00019654410819853197,146.0
1.2588281,0.00024050617579690075,201.0
2.3705816,0.0002750419673139406,211.0
1.0667879,0.00028978749635821214,234.0
1.7114164,0.00025633811473728526,239.0
